#reverse_pos	count	cdf
1261	5	0.901862
1262	4	0.901885
1263	4	0.901908
1264	5	0.901937
1265	7	0.901978
1266	3	0.901995
1267	4	0.902018
1268	5	0.902047
1269	4	0.902071
1270	4	0.902094
1271	4	0.902117
1272	8	0.902164
1273	4	0.902187
1274	4	0.90221
1275	3	0.902227
1276	4	0.902251
1277	3	0.902268
1278	4	0.902291
1279	2	0.902303
1280	3	0.90232
1281	4	0.902343
1282	2	0.902355
1283	2	0.902367
1284	5	0.902396
1285	4	0.902419
1286	3	0.902436
1287	4	0.902459
1288	2	0.902471
1289	5	0.9025
1290	2	0.902512
1291	2	0.902523
1292	4	0.902546
1293	7	0.902587
1294	5	0.902616
1296	5	0.902645
1297	3	0.902662
1298	3	0.90268
1299	6	0.902715
1300	3	0.902732
1301	6	0.902767
1302	60	0.903115
1303	132	0.903881
1304	322	0.905749
1305	125	0.906474
1306	176	0.907495
1307	175	0.908511
1308	123	0.909224
1309	204	0.910408
1310	1	0.910414
1311	9	0.910466
1312	3	0.910483
1313	7	0.910524
1314	10	0.910582
1315	8	0.910628
1316	3	0.910646
1317	4	0.910669
1318	1	0.910675
1319	8	0.910721
1320	7	0.910762
1321	1	0.910768
1322	3	0.910785
1323	3	0.910802
1324	2	0.910814
1325	6	0.910849
1326	7	0.910889
1327	3	0.910907
1328	5	0.910936
1329	3	0.910953
1330	3	0.910971
1331	1	0.910977
1332	5	0.911006
1333	3	0.911023
1334	6	0.911058
1335	4	0.911081
1336	1	0.911087
1337	4	0.91111
1338	4	0.911133
1339	4	0.911156
1340	5	0.911185
1341	6	0.91122
1342	3	0.911238
1343	2	0.911249
1344	4	0.911272
1345	4	0.911296
1346	3	0.911313
1347	3	0.91133
1348	3	0.911348
1349	3	0.911365
1350	4	0.911388
1351	5	0.911417
1352	6	0.911452
1353	3	0.91147
1354	5	0.911499
1355	3	0.911516
1356	3	0.911533
1357	3	0.911551
1358	3	0.911568
1359	2	0.91158
1360	1	0.911586
1361	7	0.911626
1362	3	0.911644
1363	5	0.911673
1364	4	0.911696
1365	7	0.911737
1366	7	0.911777
1367	4	0.9118
1368	8	0.911847
1369	3	0.911864
1370	3	0.911882
1371	7	0.911922
1372	1	0.911928
1374	5	0.911957
1375	5	0.911986
1376	8	0.912032
1377	4	0.912056
1378	1	0.912061
1379	4	0.912085
1380	4	0.912108
1381	7	0.912148
1382	7	0.912189
1383	11	0.912253
1384	4	0.912276
1385	3	0.912294
1386	3	0.912311
1387	4	0.912334
1388	3	0.912352
1389	3	0.912369
1390	5	0.912398
1391	8	0.912444
1392	3	0.912462
1393	7	0.912502
1394	5	0.912531
1395	2	0.912543
1396	8	0.912589
1397	1	0.912595
1398	4	0.912618
1399	3	0.912636
1400	4	0.912659
1401	4	0.912682
1402	4	0.912705
1403	5	0.912734
1404	7	0.912775
1405	5	0.912804
1406	5	0.912833
1407	6	0.912868
1408	2	0.91288
1409	4	0.912903
1410	6	0.912938
1411	4	0.912961
1412	5	0.91299
1413	2	0.913001
1414	9	0.913054
1415	4	0.913077
1416	6	0.913112
1417	4	0.913135
1418	6	0.91317
1419	5	0.913199
1420	7	0.913239
1421	3	0.913257
1422	6	0.913291
1423	2	0.913303
1424	4	0.913326
1425	2	0.913338
1426	6	0.913373
1427	2	0.913384
1428	1	0.91339
1429	1	0.913396
1430	2	0.913407
1431	4	0.913431
1432	2	0.913442
1433	3	0.91346
1434	1	0.913465
1435	3	0.913483
1436	4	0.913506
1437	3	0.913524
1438	2	0.913535
1439	4	0.913558
1440	2	0.91357
1441	2	0.913582
1442	5	0.913611
1443	2	0.913622
1444	3	0.91364
1445	7	0.91368
1446	5	0.913709
1447	2	0.913721
1448	4	0.913744
1449	2	0.913756
1450	2	0.913767
1451	6	0.913802
1452	7	0.913843
1453	8	0.913889
1455	3	0.913906
1456	5	0.913935
1457	7	0.913976
1458	5	0.914005
1459	7	0.914046
1460	3	0.914063
1461	7	0.914104
1462	4	0.914127
1463	3	0.914144
1464	3	0.914162
1465	4	0.914185
1466	3	0.914202
1467	5	0.914231
1468	3	0.914249
1469	3	0.914266
1470	3	0.914284
1471	2	0.914295
1472	1	0.914301
1473	6	0.914336
1474	3	0.914353
1475	3	0.914371
1476	1	0.914376
1477	4	0.9144
1478	1	0.914405
1479	5	0.914434
1480	2	0.914446
1481	4	0.914469
1482	3	0.914487
1483	6	0.914521
1484	6	0.914556
1485	2	0.914568
1486	2	0.914579
1487	2	0.914591
1488	1	0.914597
1489	1	0.914603
1490	3	0.91462
1491	3	0.914637
1492	5	0.914666
1493	2	0.914678
1494	6	0.914713
